;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184
11;455,39;57,47;210,90;340,68;18,60;286,18;175,51;382,58;285,52;229,94;0;371,10;9,59;440,85;156,69;133,97;325,14;174,19;27,98;131,41;216,34;453,13;276,42;305,94;5,56;411,61;514,51;8,04;449,46;66,24;462,97;420,58;240,47;52,63;20,94;69,39;264,27;454,56;386,11;333,82;196,50;228,72;131,41;310,27;479,50;395,06;369,26;271,51;393,41;124,64;182,37;250,15;266,24;6,60;437,53;432,20;331,45;20,60;163,41;95,02;458,37;215,95;264,58;141,29;470,74;317,78;269,42;369,59;275,27;472,53;272,21;229,61;285,74;265,78;5,71;8,09;62,34;312,99;148,18;64,02;15,34;276,51;417,04;10,51;150,49;256,76;17,11;239,42;285,41;143,04;289,97;478,87;5,68;310,12;160,73;164,69;51,63;175,33;3,80;324,67;10,40;264,28;281,35;233,08;245,40;272,21;451,03;248,98;188,94;167,59;187,48;306,67;17,06;133,77;455,24;260,56;453,23;295,28;8,26;454,42;320,10;223,60;161,51;25,32;493,61;352,01;209,56;264,23;177,70;313,26;121,58;262,54;264,88;262,83;42,15;32,84;197,74;344,39;6,86;60,02;399,31;33,15;483,60;240,91;380,52;206,09;47,11;252,83;437,81;163,18;15,86;197,48;270,78;423,63;19,85;483,70;6,90;255,09;502,50;135,58;179,71;455,32;208,50;160,90;13,15;384,15;495,90;273,55;159,85;433,38;182,51;337,44;133,35;304,34;292,36;463,15;425,03;444,24;242,72;335,88;258,36;152,97;20,01;222,06
12;265,89;318,04;291,76;60,17;359,57;276,37;401,49;138,53;103,06;248,51;371,10;0;368,61;133,29;245,65;463,33;69,13;250,22;398,76;460,77;271,01;152,06;114,69;282,01;376,26;119,23;424,31;375,62;296,75;420,97;151,17;406,82;225,32;422,33;354,34;416,41;310,77;248,76;262,07;127,09;205,87;445,47;460,77;163,70;109,05;50,59;349,65;452,54;38,76;369,49;293,90;244,66;312,76;364,62;247,67;179,11;156,84;384,00;456,13;305,67;215,51;167,68;144,41;461,46;165,46;231,39;301,70;169,12;237,82;161,81;303,03;279,53;215,31;295,50;368,64;369,46;417,51;189,68;270,45;425,16;364,73;431,69;151,01;368,08;287,56;499,56;356,00;285,59;152,83;461,50;122,71;160,93;365,51;63,20;375,74;475,65;416,98;232,24;370,38;105,77;369,06;442,78;106,10;246,67;259,18;98,93;354,85;171,25;354,00;240,01;216,51;111,16;358,79;486,37;153,80;440,61;150,75;516,38;370,36;319,58;503,15;263,20;474,95;360,33;173,40;303,08;239,92;156,43;197,35;136,83;272,15;298,37;279,04;200,04;406,57;367,33;178,86;91,75;371,37;421,92;231,72;359,91;140,19;130,30;196,42;503,44;378,90;295,00;359,09;253,23;362,45;281,72;331,33;141,03;369,10;158,91;370,37;199,61;136,56;460,98;191,56;153,05;293,00;500,86;364,67;131,66;132,27;253,43;241,34;104,48;280,29;42,96;278,92;543,77;195,20;154,96;286,49;145,21;287,69;209,30;282,14;247,57;366,25;511,71
13;458,75;59,09;202,08;336,87;10,55;277,64;184,61;376,90;284,73;234,18;9,59;368,61;0;435,85;159,12;142,98;324,07;166,83;30,63;140,45;221,36;453,60;272,14;297,36;10,55;411,85;520,55;7,50;453,64;74,71;463,21;427,50;233,04;53,76;14,69;64,02;270,50;457,52;390,21;334,65;197,99;238,07;140,45;312,10;476,72;393,66;375,57;280,66;391,69;133,31;173,58;242,20;272,52;8,91;440,70;433,72;333,12;16,74;172,96;87,17;460,44;215,68;259,39;150,53;465,46;310,07;275,37;371,48;279,32;472,89;278,19;234,98;289,09;271,58;14,36;1,59;70,86;306,11;140,55;71,69;6,12;285,33;418,03;0,98;155,53;266,35;12,66;244,99;286,68;152,31;290,19;479,06;10,64;307,20;169,36;173,99;50,30;177,67;5,81;324,81;1,03;273,35;277,31;225,15;237,16;269,68;456,49;243,12;196,79;170,13;189,27;306,77;10,18;141,36;455,72;269,63;453,66;304,84;2,04;459,05;329,46;215,33;170,78;16,03;493,82;357,42;213,23;265,28;173,93;314,27;124,23;268,44;270,20;255,89;40,12;23,35;196,89;344,24;3,67;67,67;402,54;23,65;482,95;238,65;383,03;215,45;38,37;258,66;443,54;166,45;7,40;188,89;277,53;424,28;10,46;483,71;2,98;257,71;500,79;144,71;177,05;455,78;199,66;169,17;4,54;384,97;492,44;265,40;153,41;432,86;187,65;334,27;125,72;313,92;285,39;463,51;429,28;444,67;248,35;339,00;263,79;155,36;10,42;231,47
14;392,14;396,44;295,76;113,11;425,62;246,93;509,68;68,27;223,87;370,39;440,85;133,29;435,85;0;347,99;553,24;198,88;282,22;466,32;550,55;390,79;262,40;166,75;242,78;445,23;241,16;554,79;443,32;426,01;500,17;256,01;540,07;229,10;487,01;421,19;469,84;437,01;373,60;394,86;260,25;314,93;558,82;550,55;295,63;122,47;171,31;482,52;571,87;158,32;469,95;310,09;237,80;439,17;434,28;375,27;301,64;289,98;448,76;555,19;356,77;335,66;272,98;176,58;553,91;34,02;189,15;428,77;301,39;366,42;264,64;430,38;401,58;345,10;422,29;439,91;437,04;496,36;158,83;308,43;501,87;430,77;553,39;274,64;435,11;393,55;611,38;424,07;409,10;281,15;554,43;249,54;259,47;435,75;156,44;483,08;571,37;478,61;338,85;439,11;238,07;436,02;561,93;163,84;248,41;251,91;193,27;486,67;195,65;467,63;345,31;324,41;240,91;425,67;568,86;263,56;559,40;260,72;632,66;437,83;449,62;624,51;266,05;569,98;423,94;267,30;436,03;357,31;280,19;265,60;268,66;366,57;424,72;406,03;199,21;468,74;427,85;275,75;225,03;439,18;498,16;363,01;421,09;223,40;222,37;328,33;603,98;434,98;420,20;491,68;359,29;428,77;293,35;457,68;261,48;433,32;253,16;438,22;324,55;182,87;551,93;270,42;262,57;297,91;588,85;431,43;261,40;100,28;232,64;286,05;212,71;393,51;130,40;321,25;658,02;176,64;260,89;417,60;258,16;411,64;342,47;408,28;348,87;430,67;614,46
15;300,45;100,10;241,02;235,65;154,33;292,16;161,88;306,10;145,95;83,63;156,69;245,65;159,12;347,99;0;219,23;186,22;176,32;183,26;216,76;81,73;300,66;187,02;310,39;162,21;260,65;379,32;163,86;298,21;186,91;311,51;300,88;223,69;208,03;148,93;221,75;142,99;298,57;234,80;180,65;43,20;213,33;216,76;153,98;353,37;256,76;241,55;234,25;258,30;124,08;219,08;244,67;145,52;151,65;282,04;276,26;175,41;175,75;210,70;152,46;301,72;78,09;194,12;216,43;381,44;294,52;142,73;213,13;125,13;320,48;145,62;98,27;131,30;136,88;152,06;159,17;184,08;269,74;168,22;193,72;158,28;222,23;262,60;159,09;46,22;264,34;147,86;109,92;130,84;216,35;141,31;327,64;151,32;194,78;135,22;230,01;208,32;18,68;157,88;175,62;159,98;224,36;187,16;230,79;249,35;155,68;310,19;195,06;125,18;11,12;32,68;158,40;152,19;246,38;302,71;221,26;300,94;288,89;160,10;306,15;289,15;233,17;229,37;159,52;342,14;212,77;59,02;111,01;109,47;159,46;35,17;135,55;128,93;229,12;198,68;170,57;72,31;196,86;160,28;191,31;244,02;163,86;337,40;125,62;223,92;258,52;187,58;125,92;300,12;16,34;156,02;223,19;158,47;270,52;164,99;333,42;159,42;98,61;364,72;216,47;91,51;302,90;239,88;257,19;156,93;230,55;377,64;269,64;149,88;286,94;59,31;223,25;161,40;312,10;254,11;311,17;274,37;291,96;113,79;180,40;124,54;3,82;162,45;267,76
16;476,14;159,34;344,82;445,31;152,55;419,65;111,92;500,79;365,15;256,68;133,97;463,33;142,98;553,24;219,23;0;405,45;304,33;123,60;2,72;234,19;511,51;386,52;439,47;132,69;474,23;489,92;136,92;458,47;69,38;523,61;383,44;370,30;123,99;154,04;167,69;254,06;481,06;399,63;393,45;261,70;138,51;2,72;359,69;571,84;475,92;347,10;185,88;477,51;103,10;316,27;381,96;254,95;138,86;461,88;478,58;381,26;141,06;49,21;227,62;496,69;296,07;381,48;13,25;585,11;448,39;263,50;414,39;298,85;531,60;265,51;239,73;317,80;263,12;131,41;141,39;72,92;439,53;279,59;76,11;149,06;203,15;470,51;143,95;184,14;142,44;149,52;244,60;343,32;15,73;359,08;539,75;136,59;408,22;120,51;34,72;137,28;235,09;137,41;392,48;143,51;182,60;389,54;364,89;378,19;368,54;439,22;370,46;160,21;226,68;250,84;376,02;150,77;42,36;513,43;179,41;512,06;183,50;141,14;456,07;220,64;356,51;30,81;159,00;553,72;347,11;247,35;326,39;288,61;372,04;191,22;258,67;270,36;390,08;139,04;163,85;284,91;414,18;139,43;79,69;424,75;166,30;553,79;336,68;416,66;75,56;171,73;251,46;422,13;215,13;149,81;331,11;250,00;480,96;151,62;546,56;140,00;299,83;583,71;5,67;282,90;513,78;342,44;38,11;147,05;441,12;594,32;406,01;286,42;503,69;205,66;436,81;264,94;183,67;419,51;522,54;434,09;503,27;246,32;366,80;262,95;216,83;152,83;92,51
17;222,96;269,27;286,43;99,03;315,98;289,64;336,57;189,34;40,52;180,06;325,14;69,13;324,07;198,88;186,22;405,45;0;233,26;353,12;402,98;203,02;142,73;115,53;299,58;330,55;100,32;370,72;330,59;247,46;368,86;148,40;343,22;227,30;377,55;310,52;377,67;241,64;208,91;204,12;65,75;144,13;378,53;402,98;96,99;169,41;70,87;284,41;384,08;72,21;308,11;281,79;249,79;243,63;318,91;203,10;148,35;94,21;340,27;394,36;273,04;184,91;111,04;147,14;402,46;232,09;255,45;232,60;116,50;168,89;159,17;233,95;210,90;146,72;226,38;321,94;324,70;365,64;214,63;248,03;374,19;320,96;362,84;122,15;323,67;225,02;432,90;311,45;216,68;83,73;402,30;53,81;162,78;319,46;64,45;311,35;415,09;373,92;170,87;324,99;40,87;324,65;374,37;106,99;247,02;262,89;70,61;298,93;171,39;287,44;179,11;155,00;42,28;314,78;431,59;144,86;372,27;142,15;448,47;325,64;268,26;434,29;261,15;414,70;318,04;177,42;238,19;173,04;88,20;164,21;70,11;216,20;229,24;209,93;208,41;363,52;326,46;127,45;37,82;326,43;371,26;179,61;318,96;159,64;91,83;143,76;440,70;340,00;225,90;300,83;191,50;318,61;273,13;262,20;119,55;326,16;165,17;325,45;130,68;179,16;402,66;151,81;144,54;287,09;443,41;320,52;91,98;198,15;264,68;217,81;110,62;214,59;75,14;253,25;476,30;213,39;150,23;233,43;133,94;218,71;146,00;213,01;188,66;323,31;448,07
18;431,62;150,00;65,65;201,58;156,31;121,71;306,07;217,98;205,21;253,58;174,19;250,22;166,83;282,22;176,32;304,33;233,26;0;195,18;301,65;257,16;375,99;136,41;141,32;177,25;333,45;542,49;174,13;442,17;239,83;381,32;474,01;66,30;212,17;153,25;189,14;318,81;423,04;382,66;274,71;182,63;363,23;301,65;273,13;348,33;290,12;413,01;395,28;283,34;253,35;50,18;78,56;321,37;168,22;411,29;375,51;288,22;176,17;323,25;80,14;409,82;163,96;111,40;309,30;308,62;144,10;317,60;325,58;285,63;392,18;320,42;273,68;281,22;311,40;175,21;168,29;235,88;140,08;27,13;238,20;160,94;389,10;352,02;165,93;212,27;405,09;157,25;285,27;242,46;310,62;226,98;395,17;170,24;188,27;281,86;331,18;201,91;184,46;171,45;254,39;166,67;385,99;144,52;61,80;77,92;163,20;470,16;87,60;288,81;183,51;182,49;238,43;157,29;307,95;378,12;382,48;375,41;438,15;168,87;456,05;449,71;58,54;328,61;152,22;409,57;378,45;228,56;221,78;80,98;260,65;164,98;310,58;301,33;89,95;192,85;152,98;143,01;266,38;170,48;234,20;377,49;147,30;385,53;144,27;347,03;370,59;156,54;301,26;463,45;192,56;159,43;48,10;334,77;351,85;161,39;396,57;169,65;243,36;386,41;304,88;102,26;377,80;64,91;334,33;162,31;319,06;354,79;103,63;26,43;340,43;234,83;208,50;41,56;454,67;119,15;383,35;421,11;367,19;289,13;319,18;298,05;173,84;159,16;384,95
19;480,54;85,04;225,93;367,48;40,71;302,49;183,47;407,02;313,49;254,09;27,98;398,76;30,63;466,32;183,26;123,60;353,12;195,18;0;121,29;239,21;480,79;302,77;322,01;22,60;439,37;534,52;23,30;473,41;54,41;490,71;438,17;261,07;24,89;45,30;53,04;284,23;480,22;410,23;361,33;223,72;233,36;121,29;337,14;507,03;423,01;388,74;278,14;421,31;136,50;197,72;269,04;286,08;34,27;462,95;459,24;358,43;19,26;159,90;115,05;484,95;243,87;289,81;132,96;495,80;337,39;290,06;396,37;299,64;500,23;292,79;251,74;311,05;286,82;31,60;29,58;51,17;334,99;168,48;47,97;35,55;285,84;444,43;31,31;173,66;255,86;42,97;261,08;312,69;135,03;317,75;506,64;33,66;337,55;172,22;156,76;27,12;201,94;28,38;352,47;30,38;271,63;307,93;252,09;263,15;299,84;472,49;273,17;203,98;194,04;214,49;334,49;40,79;115,44;482,89;267,94;480,90;295,62;28,72;477,56;324,14;241,31;153,22;43,14;521,36;373,72;234,60;291,65;204,52;340,67;148,09;283,37;286,99;284,76;20,73;43,19;225,72;372,26;27,55;44,15;424,67;48,01;511,55;268,65;406,71;198,44;48,19;273,84;458,68;188,87;37,57;213,86;289,28;451,20;33,83;511,53;28,54;281,28;530,41;126,27;207,26;482,98;223,42;145,37;34,95;411,65;522,99;291,59;183,04;461,33;205,28;364,73;153,72;301,79;314,17;490,85;448,87;471,90;264,23;361,43;280,25;179,60;36,21;215,05
20;474,50;156,61;342,25;442,66;149,99;417,04;111,04;498,07;362,67;254,69;131,41;460,77;140,45;550,55;216,76;2,72;402,98;301,65;121,29;0;232,28;509,34;383,82;436,86;130,18;471,99;489,12;134,43;457,01;67,01;521,41;382,81;367,61;122,02;151,45;165,73;252,68;479,33;398,05;391,21;259,27;138,72;0,00;357,54;569,30;473,47;346,11;186,14;475,03;101,08;313,70;379,30;253,59;136,28;460,18;476,55;379,13;138,67;49,68;224,99;494,79;293,54;378,77;14,03;582,41;445,71;262,05;412,35;296,99;529,42;264,09;237,95;315,84;261,62;128,83;138,86;70,51;436,81;276,93;73,92;146,53;203,08;468,38;141,42;181,88;143,67;146,92;242,92;341,06;16,53;356,70;537,56;134,00;405,60;119,08;36,49;135,28;232,67;134,87;390,14;140,98;182,72;386,86;362,23;375,55;365,92;438,12;367,73;158,83;224,26;248,42;373,65;148,19;42,96;511,26;179,50;509,88;184,72;138,62;454,74;221,46;353,88;32,64;156,47;551,54;345,79;245,20;324,07;285,90;369,79;188,65;257,18;268,73;387,37;136,90;161,39;282,32;411,83;136,91;77,46;422,99;163,80;551,49;334,06;414,74;77,61;169,40;249,91;421,09;212,76;147,26;328,51;248,80;478,79;149,13;544,35;137,47;297,68;581,28;6,08;280,22;511,61;339,87;40,48;144,51;438,93;591,73;403,36;283,71;501,37;203,60;434,19;262,28;185,29;416,80;520,36;432,61;501,08;244,67;364,91;261,32;214,35;150,32;94,51
21;245,85;166,28;322,27;278,37;219,32;370,15;141,06;359,75;168,88;24,53;216,34;271,01;221,36;390,79;81,73;234,19;203,02;257,16;239,21;232,28;0;281,85;244,00;387,73;221,42;248,14;301,93;224,27;234,83;225,52;294,81;219,36;300,36;262,42;214,47;285,35;61,68;248,67;172,26;169,73;84,33;176,43;232,28;131,14;370,79;266,62;160,87;181,81;272,09;131,47;300,75;322,34;64,24;212,80;230,02;245,26;151,63;236,83;208,45;231,91;262,51;124,00;258,61;226,98;424,81;366,96;61,02;181,56;64,95;301,84;63,92;16,56;83,92;55,30;210,91;220,95;223,82;337,97;249,92;234,82;222,21;162,61;239,56;221,59;65,86;231,04;212,17;28,21;123,61;226,00;149,46;310,71;211,78;234,54;119,51;232,77;266,11;73,14;218,55;176,53;222,34;171,97;241,64;309,38;328,17;200,38;235,58;265,00;87,46;73,67;79,25;163,93;216,75;270,41;283,64;169,70;282,60;245,46;221,79;238,35;233,75;313,06;233,54;225,98;324,04;136,57;34,62;114,82;185,18;149,56;105,71;53,82;49,54;302,07;257,74;237,61;132,30;198,02;221,48;233,61;192,15;231,86;330,21;177,20;182,48;249,55;255,21;44,22;223,57;66,25;220,22;304,46;78,79;251,53;229,33;318,43;220,81;74,68;368,69;229,86;164,69;284,11;321,21;271,18;220,35;212,82;401,09;346,74;230,76;282,07;33,93;260,60;243,05;273,40;324,57;293,12;210,18;274,13;32,08;132,65;43,97;84,73;227,21;253,87
22;140,23;395,75;428,15;211,40;446,65;424,18;422,62;287,26;174,69;257,68;453,13;152,06;453,60;262,40;300,66;511,51;142,73;375,99;480,79;509,34;281,85;0;252,66;431,54;458,68;42,97;307,87;459,46;180,42;487,37;14,36;325,13;366,49;505,65;441,09;511,40;292,12;119,95;176,21;120,01;258,13;451,12;509,34;151,95;160,68;101,50;281,75;442,07;114,01;408,83;424,41;387,98;293,06;447,35;128,54;52,98;130,61;470,25;489,95;412,11;77,07;238,79;284,64;505,85;287,07;382,45;280,90;102,95;222,59;20,09;280,75;281,64;199,56;276,95;449,19;453,99;484,63;340,63;390,32;494,37;451,34;415,74;43,10;453,34;327,90;504,84;441,28;281,65;170,03;505,14;163,58;29,08;447,50;196,75;401,27;513,73;503,89;282,44;453,59;129,33;454,31;433,60;243,68;386,96;401,77;213,10;249,36;310,43;368,13;290,90;268,13;147,38;445,07;543,65;2,16;432,59;1,83;509,80;454,95;205,40;483,17;401,93;514,24;449,87;42,27;239,25;264,20;189,80;305,09;141,25;334,97;281,27;262,53;344,67;493,70;459,33;259,35;111,96;455,49;491,98;135,41;451,92;62,11;233,47;114,83;531,29;474,20;283,10;260,45;299,89;448,98;415,36;309,24;30,55;457,22;37,96;454,54;211,72;118,95;507,75;290,46;2,27;428,93;549,38;450,54;70,53;200,23;400,13;360,12;50,10;306,51;190,34;394,91;540,68;344,20;11,36;181,12;9,02;281,77;159,85;268,74;303,98;454,42;534,95
23;336,36;229,98;177,96;66,54;262,20;174,11;348,36;119,09;106,24;228,13;276,42;114,69;272,14;166,75;187,02;386,52;115,53;136,41;302,77;383,82;244,00;252,66;0;184,32;281,06;212,34;474,74;279,53;357,21;334,02;255,52;430,82;113,89;324,62;257,47;312,36;299,16;323,38;306,89;174,50;161,02;400,32;383,82;191,20;212,72;158,38;369,02;418,88;149,94;305,55;179,21;135,40;301,62;269,82;316,14;263,78;197,83;286,02;389,74;199,06;300,42;120,00;32,02;387,35;198,71;142,90;293,27;228,00;239,32;266,51;295,48;257,66;224,04;286,47;275,06;273,23;330,24;104,37;158,31;336,15;267,41;403,77;237,16;271,46;233,24;451,17;259,99;267,24;164,59;387,91;136,36;267,87;271,14;56,14;321,67;405,17;317,36;181,22;274,97;149,57;272,40;408,90;9,01;134,62;149,11;53,29;401,51;58,02;311,03;186,37;168,74;139,41;261,98;402,45;254,68;406,02;251,76;475,71;274,06;376,11;473,18;150,27;403,68;261,38;281,61;325,88;209,38;152,27;99,32;169,01;201,60;287,73;271,65;92,98;307,18;266,57;115,73;153,15;275,32;332,52;289,00;259,46;253,08;66,95;254,05;438,69;275,80;281,00;400,19;200,24;265,29;167,23;319,15;232,99;270,63;267,78;274,34;192,42;250,20;385,26;103,91;254,18;179,07;422,10;267,83;207,50;222,59;149,20;130,63;211,39;238,91;72,29;168,26;499,11;99,37;258,33;340,53;244,40;270,46;243,43;271,76;187,27;267,88;449,79
24;520,40;290,23;96,38;221,88;287,35;19,90;447,38;176,83;288,10;379,66;305,94;282,01;297,36;242,78;310,39;439,47;299,58;141,32;322,01;436,86;387,73;431,54;184,32;0;307,88;393,45;652,84;304,03;539,67;372,07;432,33;597,14;87,43;333,73;285,51;300,22;448,88;507,68;486,32;358,21;306,27;504,53;436,86;370,62;348,26;331,77;535,04;535,92;320,71;394,62;124,30;65,73;451,46;300,73;500,11;447,33;379,90;302,85;462,33;212,00;484,18;275,84;153,67;445,72;255,72;54,44;445,99;411,82;403,92;443,15;448,66;403,82;393,89;439,43;308,13;298,93;368,21;93,50;162,02;368,57;291,25;528,64;420,24;296,40;350,26;546,15;289,99;415,07;341,64;447,24;316,91;442,82;302,97;237,04;423,06;468,37;321,39;314,87;302,68;333,59;296,96;526,52;192,65;80,56;63,40;235,22;579,40;133,53;428,48;315,76;309,12;322,32;288,95;437,43;433,45;523,06;430,44;579,45;299,31;557,45;590,54;83,95;465,54;281,55;455,41;495,76;355,93;325,10;202,55;350,83;304,20;439,34;427,29;93,44;314,23;278,90;259,76;337,33;301,01;364,56;471,74;274,97;420,43;234,74;437,36;508,72;276,56;430,71;575,95;326,69;290,24;108,47;466,50;414,74;289,82;440,91;300,34;357,80;401,25;440,64;223,28;432,82;98,95;466,43;293,07;391,49;338,66;41,01;165,65;386,10;369,71;241,39;176,00;595,70;87,36;435,77;521,77;423,84;418,81;421,86;425,23;308,50;288,15;523,64
25;460,79;63,03;212,53;345,49;20,96;288,17;177,95;386,66;290,96;235,20;5,56;376,26;10,55;445,23;162,21;132,69;330,55;177,25;22,60;130,18;221,42;458,68;281,06;307,88;0;417,15;519,21;4,67;454,72;64,22;468,50;424,88;243,48;47,12;24,36;64,69;268,92;460,01;391,39;339,38;202,06;230,60;130,18;315,82;484,60;400,42;373,86;273,81;398,72;127,70;184,04;252,73;270,87;11,67;442,96;437,75;337,00;16,06;163,59;97,68;463,90;221,44;268,87;140,45;475,01;320,57;274,18;375,13;280,57;478,08;276,96;234,59;291,15;270,60;10,52;9,02;60,39;316,39;151,03;61,16;16,65;279,31;422,60;11,50;155,58;257,60;21,16;244,33;290,97;142,27;295,50;484,41;11,18;315,17;163,80;163,99;46,12;180,86;6,12;330,20;10,92;266,70;286,08;235,68;247,71;277,35;455,94;252,96;192,70;173,11;193,03;312,20;20,07;130,85;460,78;262,99;458,78;296,39;8,57;459,57;321,94;225,88;160,73;26,39;499,14;356,95;214,93;269,79;182,50;318,81;127,09;267,33;269,86;266,19;36,74;32,07;203,17;349,89;6,88;57,14;404,73;33,63;489,06;246,11;386,02;205,52;44,78;257,64;442,64;168,62;17,87;199,41;275,20;429,18;19,21;489,23;7,63;260,59;507,82;134,52;184,81;460,87;210,11;158,63;14,99;389,71;500,82;275,94;163,50;438,86;187,56;342,43;136,20;304,88;295,70;468,69;430,27;449,78;247,61;341,32;263,31;158,50;20,16;221,64
26;151,08;354,34;386,46;176,17;404,72;385,23;389,17;257,45;131,74;223,66;411,61;119,23;411,85;241,16;260,65;474,23;100,32;333,45;439,37;471,99;248,14;42,97;212,34;393,45;417,15;0;315,97;417,82;186,60;447,56;51,37;318,34;325,83;464,20;399,17;469,10;265,11;132,45;167,29;80,81;217,74;421,01;471,99;117,00;155,46;71,01;269,14;415,46;84,30;372,15;382,10;347,72;266,34;405,75;134,88;60,77;97,03;428,45;454,82;369,20;96,46;196,56;244,36;469,11;268,94;345,71;254,16;79,34;192,59;61,25;254,37;249,66;168,64;249,54;407,78;412,28;444,73;303,95;347,48;454,27;409,46;390,15;33,51;411,57;290,14;475,28;399,47;250,97;131,08;468,52;121,67;67,28;405,97;157,00;366,80;478,05;462,14;242,70;411,98;87,08;412,54;406,60;203,43;346,04;361,28;170,89;251,38;269,73;335,35;251,22;227,99;105,15;403,19;505,24;45,12;405,31;42,65;482,90;413,23;210,94;459,27;360,68;478,36;407,78;82,00;224,11;227,69;149,66;262,14;102,24;294,51;253,62;234,22;304,97;451,90;417,11;216,84;69,05;413,81;451,77;129,28;409,68;82,43;190,59;99,83;497,47;431,82;254,25;259,53;260,86;407,09;373,38;283,48;21,85;415,25;72,78;412,86;175,60;129,01;470,66;247,53;44,95;387,18;512,25;408,71;36,59;194,33;360,83;317,29;39,60;270,58;153,75;351,97;513,21;306,16;51,89;181,52;33,99;251,52;136,02;239,86;263,86;412,43;502,01
27;167,66;467,73;607,71;469,37;519,62;638,62;378,12;559,01;368,59;295,70;514,51;424,31;520,55;554,79;379,32;489,92;370,72;542,49;534,52;489,12;301,93;307,87;474,74;652,84;519,21;315,97;0;522,55;129,37;508,56;319,70;110,10;568,66;555,71;515,04;583,89;250,35;187,93;167,93;305,10;360,81;364,22;489,12;283,59;467,60;383,70;146,03;325,58;396,54;405,19;590,62;592,34;248,46;511,76;181,40;258,40;278,26;535,10;446,11;531,78;231,43;380,69;501,93;478,29;584,07;617,21;245,19;255,88;257,59;316,15;242,37;286,89;261,63;249,16;508,89;519,97;508,03;579,02;541,65;519,18;522,07;299,14;282,82;520,90;366,34;398,92;512,37;276,23;311,49;476,30;338,38;325,74;510,47;433,56;374,69;471,37;561,61;365,21;517,12;330,47;521,57;323,29;467,92;583,33;601,95;421,48;73,45;519,46;336,30;369,21;362,77;336,70;516,96;532,04;307,68;325,12;309,70;378,14;520,74;105,23;331,95;591,78;474,13;526,67;327,83;166,56;320,57;327,83;462,35;306,34;407,32;252,16;252,41;559,68;554,31;538,35;400,18;336,11;520,22;519,10;192,67;532,94;367,23;418,12;228,32;463,54;555,96;262,00;79,39;365,79;520,22;590,50;246,21;297,89;529,23;335,78;519,65;299,32;425,35;484,38;440,65;308,76;607,20;518,69;520,05;293,46;507,18;613,31;517,43;350,78;334,39;445,23;537,51;407,73;573,12;314,64;137,93;308,34;272,70;231,52;258,14;382,86;527,30;456,93
28;462,93;64,18;208,55;344,18;17,99;284,34;182,50;384,40;291,13;237,70;8,04;375,62;7,50;443,32;163,86;136,92;330,59;174,13;23,30;134,43;224,27;459,46;279,53;304,03;4,67;417,82;522,55;0;457,23;68,21;469,18;428,59;240,30;46,98;22,14;61,36;272,31;461,96;393,85;340,32;203,29;235,23;134,43;317,23;483,81;400,31;377,30;278,38;398,45;132,07;180,08;249,26;274,29;12,24;445,01;439,03;338,34;12,58;168,19;94,34;465,44;221,85;266,87;144,82;472,94;317,22;277,45;376,58;282,99;478,81;280,24;237,59;293,26;273,80;13,72;6,30;64,42;313,50;147,77;64,70;13,18;283,78;423,63;8,31;158,41;262,26;19,68;247,42;292,12;146,66;296,15;485,06;12,65;314,31;168,17;168,40;44,64;182,47;5,98;330,81;7,49;271,25;284,66;232,22;244,06;276,68;459,02;250,62;196,77;174,81;194,40;312,79;17,65;134,26;461,57;267,54;459,54;301,06;5,50;462,28;326,58;222,23;165,11;22,49;499,81;360,00;217,16;270,83;181,22;319,84;128,81;270,57;272,86;263,28;34,82;27,48;203,30;350,38;4,25;60,68;406,80;29,39;489,31;245,57;387,76;209,96;40,16;260,85;445,83;170,65;14,81;195,58;278,81;430,05;14,74;489,79;5,25;262,36;507,55;138,83;184,08;461,64;206,11;162,41;12,01;390,65;499,69;272,34;160,87;439,17;190,45;341,45;132,94;309,52;292,77;469,42;432,81;450,55;250,73;343,33;266,34;160,13;15,95;226,11
